project	last_updated	unique_id	geno	type	plot	rep	treatment	biomass_date	plant_height_date	location	fresh_weight_stalk_g	fresh_weight_panicle_g	total_fresh_weight_kg_hectare	dry_weight_stalk_g	dry_weight_panicle_g	total_dry_weight_kg_hectare	number_of_stalks	plant_height_cm	comments
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0321D_S2_17	S2	Sweet	21	3	WS	9/19/17	9/19/17	Scottsbluff  NE								138	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0322D_S10_17	S10	Sweet	22	3	WS	9/19/17	9/19/17	Scottsbluff  NE	2780	922	53130.58	723	364	15600.96	7	192	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0323D_G3_17	G3	Grain	23	3	WS	9/19/17	9/19/17	Scottsbluff  NE	3554	688	60880.58	859	242	15801.83	12	112	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0324D_G1_17	G1	Grain	24	3	WS	9/19/17	9/19/17	Scottsbluff  NE	4894	1090	85881.52	1157	321	21216.9	16	130	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0401W_G3_17	G3	Grain	1	4	WW	9/19/17	9/19/17	Scottsbluff  NE	3256	334	51523.17	747	82	11893.42	11	118	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0402W_G1_17	G1	Grain	2	4	WW	9/19/17	9/19/17	Scottsbluff  NE	3954	496	63865.77	870	149	14615.89	15	134	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0403W_S2_17	S2	Sweet	3	4	WW	9/19/17	9/19/17	Scottsbluff  NE	3800	862	66908.36	882	270	16541.09	14	158	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0404W_S10_17	S10	Sweet	4	4	WW	9/19/17	9/19/17	Scottsbluff  NE	2670	546	46155.58	688	196	12693.3	9	210	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0405W_E10_17	E10	Energy	5	4	WW	9/19/17	9/19/17	Scottsbluff  NE									
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0406W_E11_17	E11	Energy	6	4	WW	9/19/17	9/19/17	Scottsbluff  NE	8312		119292.65	1383		19850.12	20	150	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0407W_S3_17	S3	Sweet	7	4	WW	9/19/17	9/19/17	Scottsbluff  NE	7594		108988.01	1654		23737.66	13	256	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0408W_E18_17	E18	Energy	8	4	WW	9/19/17	9/19/17	Scottsbluff  NE	7862	98	114240.79	1295		18580.82	17	216	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0409W_E14_17	E14	Energy	9	4	WW	9/19/17	9/19/17	Scottsbluff  NE									
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0410W_E8_17	E8	Energy	10	4	WW	9/19/17	9/19/17	Scottsbluff  NE	7842		112547.27	1484		21294.55	13	274	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0411W_E9_17	E9	Energy	11	4	WW	9/19/17	9/19/17	Scottsbluff  NE	7008		100577.82	1349		19364.6	16	258	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0412W_E17_17	E17	Energy	12	4	WW	9/19/17	9/19/17	Scottsbluff  NE	3970	216	60076.88	920	75	14275.78	9	236	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0413W_S6_17	S6	Sweet	13	4	WW	9/19/17	9/19/17	Scottsbluff  NE									
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0414W_E3_17	E3	Energy	14	4	WW	9/19/17	9/19/17	Scottsbluff  NE	8132		116709.31	1500		21525.36	18	276	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0415W_E1_17	E1	Energy	15	4	WW	9/19/17	9/19/17	Scottsbluff  NE	5398		77471.33	939		13476.75	12	88	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0416W_E7_17	E7	Energy	16	4	WW	9/19/17	9/19/17	Scottsbluff  NE	7978	216	117599.13	1693	61	25173.24	12	256	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0417W_E4_17	E4	Energy	17	4	WW	9/19/17	9/19/17	Scottsbluff  NE	4376		62803.73	663		9515.89	13	170	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0418W_E15_17	E15	Energy	18	4	WW	9/19/17	9/19/17	Scottsbluff  NE	7600	216	112174.13	1429	21	20800.76	14	378	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0419W_S8_17	S8	Sweet	19	4	WW	9/19/17	9/19/17	Scottsbluff  NE	9192	176	134448.21	2030	55	29923.51	10	368	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0420W_S4_17	S4	Sweet	20	4	WW	9/19/17	9/19/17	Scottsbluff  NE	6458	206	95640.78	1176	65	17809.79	11	316	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0421W_S5_17	S5	Sweet	21	4	WW	9/19/17	9/19/17	Scottsbluff  NE	8870	508	134591.73	1730	168	27238.67	17	338	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0422W_E13_17	E13	Energy	22	4	WW	9/19/17	9/19/17	Scottsbluff  NE	6316		90646.34	1193		17120.5	17	306	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0423W_E5_17	E5	Energy	23	4	WW	9/19/17	9/19/17	Scottsbluff  NE	7210	152	105658.38	1236	50	18470.09	12	324	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0424W_E6_17	E6	Energy	24	4	WW	9/19/17	9/19/17	Scottsbluff  NE	5956		85479.67	873		12527.22	17	218	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0401D_G3_17	G3	Grain	1	4	WS	9/19/17	9/19/17	Scottsbluff  NE	2614	380	42969.46	708	133	12064.33	11	108	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0402D_G1_17	G1	Grain	2	4	WS	9/19/17	9/19/17	Scottsbluff  NE	3192	716	56087.06	773	208	14083.01	12	130	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0403D_S2_17	S2	Sweet	3	4	WS	9/19/17	9/19/17	Scottsbluff  NE	3020	834	55312.06	795	397	17098.54	10	144	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0404D_S10_17	S10	Sweet	4	4	WS	9/19/17	9/19/17	Scottsbluff  NE	1810	610	34731.5	507	225	10511.73	7	192	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0405D_E10_17	E10	Energy	5	4	WS	9/19/17	9/19/17	Scottsbluff  NE	4936		70840.77	992		14238.06	16	126	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0406D_E11_17	E11	Energy	6	4	WS	9/19/17	9/19/17	Scottsbluff  NE	3336		47877.8	573		8224.94	14	134	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0407D_S3_17	S3	Sweet	7	4	WS	9/19/17	9/19/17	Scottsbluff  NE	3422		49112.06	748		10728.93	9	186	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0408D_E18_17	E18	Energy	8	4	WS	9/19/17	9/19/17	Scottsbluff  NE	5188		74457.44	959		13764.52	12	160	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0409D_E14_17	E14	Energy	9	4	WS	9/19/17	9/19/17	Scottsbluff  NE	5390		77356.52	1075		15421.39	12	206	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0410D_E8_17	E8	Energy	10	4	WS	9/19/17	9/19/17	Scottsbluff  NE	4476	206	67195.4	918	84	14371.11	8	182	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0411D_E9_17	E9	Energy	11	4	WS	9/19/17	9/19/17	Scottsbluff  NE									
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0412D_E17_17	E17	Energy	12	4	WS	9/19/17	9/19/17	Scottsbluff  NE									
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0413D_S6_17	S6	Sweet	13	4	WS	9/19/17	9/19/17	Scottsbluff  NE	5752	268	86398.19	1067	71	16334.07	17	224	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0414D_E3_17	E3	Energy	14	4	WS	9/19/17	9/19/17	Scottsbluff  NE	4358		62545.4	833		11962.13	9	208	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0415D_E1_17	E1	Energy	15	4	WS	9/19/17	9/19/17	Scottsbluff  NE	2134		30626.87	427		6132.94	8	126	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0416D_E7_17	E7	Energy	16	4	WS	9/19/17	9/19/17	Scottsbluff  NE	3188	156	47992.61	750	46	11427.04	7	194	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0417D_E4_17	E4	Energy	17	4	WS	9/19/17	9/19/17	Scottsbluff  NE	5132		73653.74	928		13314.89	19	146	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0418D_E15_17	E15	Energy	18	4	WS	9/19/17	9/19/17	Scottsbluff  NE	5888		84503.74	1232		17675.6	11	320	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0419D_S8_17	S8	Sweet	19	4	WS	9/19/17	9/19/17	Scottsbluff  NE	5822		83556.52	1361		19538.53	9	326	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0420D_S4_17	S4	Sweet	20	4	WS	9/19/17	9/19/17	Scottsbluff  NE	7224	248	107237.09	1410	98	21652.07	9	326	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0421D_S5_17	S5	Sweet	21	4	WS	9/19/17	9/19/17	Scottsbluff  NE	6122	328	92569.49	1313	107	20391.47	13	294	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0422D_E13_17	E13	Energy	22	4	WS	9/19/17	9/19/17	Scottsbluff  NE	4078		58526.88	910		13061.94	11	270	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0423D_E5_17	E5	Energy	23	4	WS	9/19/17	9/19/17	Scottsbluff  NE	4646	116	68343.55	839	40	12618.66	9	286	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0424D_E6_17	E6	Energy	24	4	WS	9/19/17	9/19/17	Scottsbluff  NE	5102		73223.18	1045		14994.19	16	184	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0501D_E17_17	E17	Energy	1	5	WS	9/19/17	9/19/17	Scottsbluff  NE	3160	200	48222.24	801	72	12530.34	7	226	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0502D_S4_17	S4	Sweet	2	5	WS	9/19/17	9/19/17	Scottsbluff  NE	4862	152	71960.22	899	56	13702.47	15	248	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0503D_E14_17	E14	Energy	3	5	WS	9/19/17	9/19/17	Scottsbluff  NE	5376	80	78303.74	1143	23	16740.47	13	230	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0504D_E15_17	E15	Energy	4	5	WS	9/19/17	9/19/17	Scottsbluff  NE	6082		87288	1233		17692.38	13	280	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0505D_S5_17	S5	Sweet	5	5	WS	9/19/17	9/19/17	Scottsbluff  NE	3624	234	55369.47	823	81	12973.5	10	242	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0506D_E13_17	E13	Energy	6	5	WS	9/19/17	9/19/17	Scottsbluff  NE	4262		61167.62	962		13807.25	15	232	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0507D_E4_17	E4	Energy	7	5	WS	9/19/17	9/19/17	Scottsbluff  NE	1310		18800.93	278		3985.16	12	122	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0508D_E3_17	E3	Energy	8	5	WS	9/19/17	9/19/17	Scottsbluff  NE	5018		72017.63	1018		14614.98	12	190	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0509D_E7_17	E7	Energy	9	5	WS	9/19/17	9/19/17	Scottsbluff  NE	3144		45122.24	746		10712.47	12	224	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0510D_E9_17	E9	Energy	10	5	WS	9/19/17	9/19/17	Scottsbluff  NE	3632		52125.95	773		11098.59	10	208	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0511D_E8_17	E8	Energy	11	5	WS	9/19/17	9/19/17	Scottsbluff  NE	5040		72333.37	964		13828.44	12	160	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0512D_E18_17	E18	Energy	12	5	WS	9/19/17	9/19/17	Scottsbluff  NE	5344		76696.33	1162		16680.86	9	240	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0513D_E1_17	E1	Energy	13	5	WS	9/19/17	9/19/17	Scottsbluff  NE	3746		53762.06	801		11493.96	11	158	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0514D_E6_17	E6	Energy	14	5	WS	9/19/17	9/19/17	Scottsbluff  NE	3568		51207.43	691		9921.44	18	154	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0515D_S3_17	S3	Sweet	15	5	WS	9/19/17	9/19/17	Scottsbluff  NE	3758		53934.28	832		11935.54	10	196	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0516D_E5_17	E5	Energy	16	5	WS	9/19/17	9/19/17	Scottsbluff  NE	4736	52	68716.7	976	20	14294.53	13	246	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0517D_E11_17	E11	Energy	17	5	WS	9/19/17	9/19/17	Scottsbluff  NE	7526		108012.09	1203		17258.66	24	186	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0518D_S6_17	S6	Sweet	18	5	WS	9/19/17	9/19/17	Scottsbluff  NE	5572	354	85049.11	1017	102	16062.89	14	304	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0519D_E10_17	E10	Energy	19	5	WS	9/19/17	9/19/17	Scottsbluff  NE	5162		74084.29	1024		14692.35	15	146	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0520D_S8_17	S8	Sweet	20	5	WS	9/19/17	9/19/17	Scottsbluff  NE	7588		108901.9	1966		28220.89	10	310	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0521D_S10_17	S10	Sweet	21	5	WS	9/19/17	9/19/17	Scottsbluff  NE	1548	416	28187.05	412	150	8073.06	5	186	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0522D_S2_17	S2	Sweet	22	5	WS	9/19/17	9/19/17	Scottsbluff  NE	2560	686	46586.13	617	219	11997.3	9	144	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0523D_G1_17	G1	Grain	23	5	WS	9/19/17	9/19/17	Scottsbluff  NE	2694	724	49054.65	691	205	12861.39	8	136	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0524D_G3_17	G3	Grain	24	5	WS	9/19/17	9/19/17	Scottsbluff  NE	3134	676	54680.58	724	251	13996.1	14	112	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0501W_E17_17	E17	Energy	1	5	WW	9/19/17	9/19/17	Scottsbluff  NE	7190	436	109447.27	1629	144	25440.61	13	256	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0502W_S4_17	S4	Sweet	2	5	WW	9/19/17	9/19/17	Scottsbluff  NE	9064	260	133816.73	1520	87	23055.38	17	306	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0503W_E14_17	E14	Energy	3	5	WW	9/19/17	9/19/17	Scottsbluff  NE	6516		93516.71	1074		15409	9	310	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0504W_E15_17	E15	Energy	4	5	WW	9/19/17	9/19/17	Scottsbluff  NE	7850		112662.09	1182		16958.61	20	354	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0505W_S5_17	S5	Sweet	5	5	WW	9/19/17	9/19/17	Scottsbluff  NE	8988	410	134878.77	1646	140	25629.17	19	306	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0506W_E13_17	E13	Energy	6	5	WW	9/19/17	9/19/17	Scottsbluff  NE	6716		96387.08	1339		19221.3	17	310	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0507W_E4_17	E4	Energy	7	5	WW	9/19/17	9/19/17	Scottsbluff  NE	7788		111772.27	1182		16956.9	27	158	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0508W_E3_17	E3	Energy	8	5	WW	9/19/17	9/19/17	Scottsbluff  NE	6646		95382.45	1130		16211.87	16	288	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0509W_E7_17	E7	Energy	9	5	WW	9/19/17	9/19/17	Scottsbluff  NE	7438		106749.12	1736		24908.13	19	272	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0510W_E9_17	E9	Energy	10	5	WW	9/19/17	9/19/17	Scottsbluff  NE	10262		147278.77	1791		25699.65	13	296	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0511W_E8_17	E8	Energy	11	5	WW	9/19/17	9/19/17	Scottsbluff  NE	11278		161860.26	1843		26450.93	15	220	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0512W_E18_17	E18	Energy	12	5	WW	9/19/17	9/19/17	Scottsbluff  NE	9604		137835.25	1772		25428.23	14	282	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0513W_E1_17	E1	Energy	13	5	WW	9/19/17	9/19/17	Scottsbluff  NE	4158		59675.03	735		10555.24	15	182	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0514W_E6_17	E6	Energy	14	5	WW	9/19/17	9/19/17	Scottsbluff  NE	8820		126583.39	1334		19143.05	24	196	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0515W_S3_17	S3	Sweet	15	5	WW	9/19/17	9/19/17	Scottsbluff  NE	6430		92282.45	1238		17769.41	12	224	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0516W_E5_17	E5	Energy	16	5	WW	9/19/17	9/19/17	Scottsbluff  NE	8540	175	125076.45	1465	58	21856.11	16	282	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	SB0517W_E11_17	E11	Energy	17	5	WW	9/19/17	9/19/17	Scottsbluff  NE	7374		105830.6	1073		15393.54	23	206	
